,Date,Open,High,Low,Close,Volume,EMA_10,EMA_50,Signal
3254,4/19/2013,173.5,177.5,173.0,177.0,145479,175.56825693942966,176.81360008088765,0
3255,4/22/2013,182.0,183.5,180.0,183.5,127788,177.01039204135154,177.07581184242147,0
3256,4/23/2013,182.0,187.5,181.5,184.5,116360,178.37213894292398,177.36695647605202,1
3257,4/24/2013,187.0,189.0,185.0,189.0,102189,180.3044773169378,177.8231542613049,0
3258,4/25/2013,189.0,191.0,187.5,189.0,72968,181.88548144113093,178.26146193733214,0
3259,4/26/2013,188.0,188.0,185.0,185.5,41781,182.54266663365257,178.54532617508383,0
3260,4/29/2013,188.0,188.0,184.5,186.0,29283,183.17127270026117,178.83766632508053,0
3261,4/30/2013,187.5,187.5,183.5,186.0,62640,183.68558675475913,179.11854215546953,0
3262,5/2/2013,188.5,189.0,185.0,185.5,50734,184.01548007207563,179.36879540427466,0
3263,5/3/2013,186.5,187.0,183.0,185.0,28553,184.1944836953346,179.5896269570482,0
3264,5/7/2013,185.5,188.5,185.0,188.5,61518,184.97730484163742,179.93905335088948,0
3265,5/8/2013,189.5,191.0,189.0,189.5,55340,185.7996130522488,180.31399243516833,0
3266,5/9/2013,191.0,191.0,187.0,188.0,30087,186.19968340638536,180.6154044965343,0
3267,5/10/2013,188.0,189.0,186.0,187.5,41209,186.4361046052244,180.88538863392512,0
3268,5/13/2013,187.0,189.0,186.5,188.5,25800,186.81135831336542,181.18400084435945,0
3269,5/14/2013,189.0,193.5,187.5,193.0,75497,187.93656589275352,181.64737336026693,0
3270,5/15/2013,195.0,198.5,195.0,196.5,71466,189.49355391225285,182.22982930692314,0
3271,5/16/2013,196.5,197.0,192.0,193.0,48266,190.13108956457052,182.65218894194575,0
3272,5/17/2013,192.5,192.5,190.5,192.0,50675,190.47089146192133,183.01876976775182,0
3273,5/20/2013,192.5,197.0,192.0,197.0,58583,191.65800210520834,183.56705330627136,0
3274,5/21/2013,196.0,197.5,195.0,197.5,33779,192.720183540625,184.1134433726921,0
3275,5/22/2013,196.0,199.5,193.0,193.0,59129,192.77105926051135,184.46193578944929,0
3276,5/23/2013,191.0,192.0,184.5,185.5,134113,191.4490484858729,184.50264418986305,0
3277,5/27/2013,185.5,186.5,183.0,186.5,40049,190.54922148844145,184.58097186869196,0
3278,5/28/2013,185.5,187.5,185.0,186.5,43947,189.8129993996339,184.6562278738413,0
3279,5/29/2013,185.5,186.0,181.5,181.5,83697,188.30154496333682,184.53245423172987,0
3280,5/30/2013,178.5,179.5,176.5,178.0,86140,186.4285367881847,184.27627955597575,0
3281,5/31/2013,178.0,180.5,172.5,173.5,189709,184.07789373578748,183.8536803577022,0
3282,6/3/2013,172.0,173.5,171.0,172.5,155762,181.9728221474625,183.40843799073346,-1
3283,6/4/2013,173.0,175.0,170.5,174.5,178017,180.6141272115602,183.05908748129295,0
3284,6/5/2013,176.0,177.5,173.5,174.0,112180,179.41155862764015,182.70382914869322,0
3285,6/6/2013,173.0,174.0,170.0,171.0,102817,177.88218433170556,182.24485545658763,0
3286,6/7/2013,171.0,175.5,170.0,174.0,98799,177.1763326350318,181.9215277916234,0
3287,6/10/2013,176.0,177.5,175.5,176.0,90490,176.96245397411693,181.6893110154813,0
3288,6/11/2013,176.5,176.5,165.0,165.0,169944,174.7874623424593,181.03482823056046,0
3289,6/12/2013,164.0,167.5,161.5,166.0,139242,173.1897419165576,180.44522712347967,0
3290,6/13/2013,160.0,166.0,157.5,164.0,195198,171.51887974991075,179.80031625589223,0
3291,6/14/2013,169.0,174.0,167.5,174.0,151546,171.96999252265422,179.57285287330822,0
3292,6/17/2013,173.0,174.5,169.5,174.0,80173,172.33908479126254,179.35430962337455,0
3293,6/18/2013,173.0,177.0,166.0,167.0,98568,171.36834210194206,178.86982689304614,0
3294,6/19/2013,169.5,171.5,165.0,170.0,64961,171.11955262886167,178.52199054429923,0
3295,6/20/2013,164.0,165.0,161.5,162.0,134066,169.46145215088683,177.87406934648357,0
3296,6/21/2013,158.0,163.5,153.0,161.0,206039,167.92300630527103,177.21234113681754,0
3297,6/24/2013,158.0,161.5,152.5,152.5,96090,165.11882334067627,176.24322971968743,0
3298,6/25/2013,153.5,159.5,151.5,157.5,150143,163.73358273328057,175.5082011032291,0
3299,6/26/2013,160.0,167.0,159.5,167.0,150784,164.327476781775,175.17454615800446,0
3300,6/27/2013,172.5,173.0,164.5,170.0,144982,165.35884463963407,174.97162277925918,0
3301,6/28/2013,172.5,173.0,170.5,172.0,101736,166.56632743242787,174.85508855262157,0
3302,7/2/2013,175.0,175.0,167.5,168.0,109168,166.82699517198643,174.586261550558,0
3303,7/3/2013,166.0,168.0,162.0,163.0,131904,166.13117786798887,174.1318983524969,0
3304,7/4/2013,164.5,165.0,159.0,160.0,95406,165.01641825562726,173.57770626024214,0
3305,7/5/2013,162.0,163.0,161.0,163.0,57468,164.6497967546041,173.16289425003657,0
3306,7/8/2013,160.0,161.0,156.0,156.0,89285,163.07710643558516,172.48983957356455,0
3307,7/9/2013,156.0,159.0,155.0,155.0,88644,161.60854162911514,171.80396351185613,0
3308,7/10/2013,154.5,155.5,152.5,152.5,114270,159.95244315109417,171.0469453349206,0
3309,7/11/2013,157.0,164.0,156.5,164.0,139371,160.68836257816795,170.77059453747273,0
3310,7/12/2013,165.5,167.5,165.0,167.0,114289,161.83593301850107,170.62272808502283,0
3311,7/15/2013,168.5,169.0,164.5,164.5,37269,162.32030883331905,170.38262110129642,0
3312,7/16/2013,165.0,165.5,160.5,162.0,110389,162.26207086362467,170.0538908620299,0
3313,7/17/2013,163.5,165.5,161.5,165.5,67261,162.85078525205654,169.8753069066562,0
3314,7/18/2013,165.5,168.5,164.5,167.5,69207,163.6960970244099,169.78215761619907,0
3315,7/19/2013,167.0,167.0,164.0,165.0,53797,163.933170292699,169.59462202340694,0
3316,7/23/2013,166.0,167.0,165.0,167.0,71794,164.49077569402647,169.4928721401361,0
3317,7/24/2013,167.0,167.5,165.0,165.0,58808,164.5833619314762,169.31668107581703,0
3318,7/25/2013,164.5,165.5,162.0,162.0,59476,164.1136597621169,169.02975240617715,0
3319,7/26/2013,162.0,162.5,160.0,161.5,86627,163.63844889627745,168.7344679980918,0
3320,7/29/2013,160.5,162.5,160.0,160.5,39895,163.067821824227,168.41154768444113,0
3321,7/30/2013,161.5,164.5,161.5,161.5,50441,162.78276331073118,168.1405065987768,0
3322,7/31/2013,161.0,161.0,158.0,158.5,94116,162.0040790724164,167.76244751647184,0
3323,8/1/2013,161.0,162.0,158.5,160.0,45279,161.63970105924977,167.45803780994353,0
3324,8/2/2013,161.5,161.5,157.5,159.0,60804,161.15975541211344,167.12635005269087,0
3325,8/5/2013,157.5,157.5,155.0,156.0,40716,160.22161806445646,166.69002259964418,0
3326,8/6/2013,154.5,159.0,153.5,156.0,52178,159.4540511436462,166.27080602710913,0
3327,8/7/2013,155.0,156.5,153.5,155.0,82817,158.64422366298325,165.82881363388918,0
3328,8/8/2013,156.0,156.5,154.5,155.0,82544,157.98163754244084,165.40415427569746,0
3329,8/9/2013,155.5,155.5,151.5,152.5,90564,156.98497617108794,164.89810900998384,0
3330,8/13/2013,154.5,159.5,153.5,159.5,101684,157.44225323089012,164.6864184605727,0
3331,8/14/2013,158.5,164.0,158.5,164.0,83761,158.63457082527373,164.65950008956986,0
3332,8/15/2013,163.5,164.0,161.5,163.0,54531,159.42828522067848,164.5944216546848,0
3333,8/16/2013,161.0,162.5,160.0,161.5,63972,159.80496063510057,164.47307178587363,0
3334,8/19/2013,160.0,160.5,155.0,155.0,104574,158.93133142871864,164.10157877466293,0
3335,8/20/2013,152.5,154.0,150.0,151.0,201115,157.4892711689516,163.58779137173497,0
3336,8/21/2013,150.0,150.5,147.0,147.0,154790,155.58213095641494,162.93728974931398,0
3337,8/22/2013,144.5,144.5,140.0,142.0,249192,153.11265260070311,162.11621956306638,0
3338,8/23/2013,144.5,146.0,140.0,141.5,129304,151.0012612187571,161.30774036451479,0
3339,8/26/2013,143.0,144.5,140.0,140.0,73230,149.0010319062558,160.47214270316127,0
3340,8/27/2013,139.0,140.5,138.0,138.0,99144,147.00084428693654,159.59088220499808,0
3341,8/28/2013,134.5,138.0,134.0,136.0,140909,145.0006907802208,158.66574956950797,0
3342,8/29/2013,137.5,137.5,134.5,135.5,96017,143.27329245654428,157.7572888020763,0
3343,8/30/2013,137.0,137.0,134.5,134.5,73439,141.67814837353623,156.8452382608184,0
3344,9/2/2013,136.5,140.0,135.5,140.0,91324,141.37303048743874,156.1846406819628,0
3345,9/3/2013,139.5,141.0,138.0,138.5,98769,140.8506613079044,155.49112536110152,0
3346,9/4/2013,138.5,138.5,135.5,136.0,80952,139.9687228882854,154.72676750380344,0
3347,9/5/2013,138.0,139.0,136.5,138.0,94795,139.6107732722335,154.07081583698763,0
3348,9/6/2013,137.0,141.5,135.5,141.0,82355,139.86335995000923,153.55823482377244,0
3349,9/9/2013,144.5,152.0,143.5,152.0,143870,142.07002177728026,153.49712757578138,0
3350,9/10/2013,154.5,158.5,151.5,153.0,161583,144.05729054504747,153.47763237673112,0
3351,9/11/2013,153.5,157.5,153.5,157.5,83339,146.50141953685701,153.63537228352598,0
3352,9/12/2013,158.0,158.5,155.5,157.0,100003,148.41025234833756,153.76731846848574,0
3353,9/13/2013,156.5,158.0,154.0,157.0,50607,149.97202464863983,153.894090293251,0
3354,9/16/2013,160.0,167.0,159.5,167.0,169104,153.06802016706894,154.40804753665293,0
3355,9/17/2013,165.5,166.5,162.0,164.0,87564,155.0556528639655,154.78420253521557,1
3356,9/18/2013,163.0,164.5,162.0,163.0,40381,156.50007961597174,155.10639067108949,0
3357,9/19/2013,171.5,176.0,171.0,174.0,264140,159.68188332215868,155.84731652712517,0
3358,9/20/2013,169.5,170.5,168.5,170.0,126318,161.55790453631164,156.40232372213987,0
3359,9/23/2013,167.0,167.5,160.0,161.5,160050,161.54737643880043,156.60223259578146,0
3360,9/24/2013,161.0,163.0,158.0,158.5,152208,160.99330799538214,156.67665484692728,0
3361,9/25/2013,159.0,159.5,157.0,159.5,100020,160.72179745076718,156.78737426469485,0
3362,9/26/2013,158.0,160.5,156.5,156.5,100431,159.95419791426406,156.7761046856872,0
3363,9/27/2013,157.5,158.0,154.0,154.0,95297,158.87161647530695,156.66723783526808,0
3364,9/30/2013,152.0,152.0,148.0,148.0,112236,156.89495893434204,156.32734615545365,0
3365,10/1/2013,150.0,155.0,149.0,154.0,88288,156.36860276446166,156.2360776787692,0
3366,10/2/2013,152.5,155.0,150.0,151.5,76452,155.48340226183225,156.05034914234687,-1
3367,10/3/2013,152.5,157.0,152.0,156.0,90025,155.5773291233173,156.04837466617641,0
3368,10/4/2013,155.0,155.5,152.5,154.0,56523,155.29054200998686,155.968046247895,0
3369,10/7/2013,154.0,155.5,152.5,153.0,77763,154.87407982635287,155.85165227738932,0
3370,10/8/2013,153.0,155.5,152.5,155.0,76957,154.8969744033796,155.81825414886424,0
3371,10/9/2013,155.5,156.5,154.5,156.5,49565,155.18843360276512,155.8449892802813,0
3372,10/10/2013,156.5,162.0,156.0,161.5,131170,156.3359911295351,156.06675440654482,1
3373,10/11/2013,164.0,164.5,161.5,161.5,74072,157.274901833256,156.27982286119013,0
3374,10/14/2013,160.0,162.5,158.0,162.0,47656,158.1340105908458,156.50414353330032,0
3375,10/15/2013,164.5,165.0,163.0,165.0,67189,159.3823723016011,156.83731437513168,0
3376,10/16/2013,165.0,166.0,164.0,164.0,57220,160.22194097403724,157.11820400747948,0
3377,10/17/2013,164.5,165.5,161.5,161.5,64225,160.4543153423941,157.29003914444107,0
3378,10/18/2013,162.5,164.5,161.0,164.0,107028,161.0989852801406,157.5531748642669,0
3379,10/21/2013,164.0,164.0,156.5,158.5,93420,160.6264425019332,157.59030526174664,0
3380,10/22/2013,160.0,160.5,157.5,160.0,68599,160.51254386521808,157.68480309461933,0
3381,10/24/2013,157.5,162.0,157.5,162.0,72007,160.78299043517842,157.85402650267346,0
3382,10/25/2013,162.5,162.5,160.0,161.0,55758,160.82244671969144,157.97739801237253,0
3383,10/28/2013,161.0,163.0,160.0,160.5,31917,160.7638200433839,158.07632358051478,0
3384,10/29/2013,161.0,162.0,160.0,161.5,32281,160.89767094458682,158.21058540088677,0
3385,10/30/2013,162.0,162.5,159.5,160.5,78548,160.8253671364801,158.30036636555786,0
3386,10/31/2013,160.5,164.5,159.5,164.5,91267,161.49348220257463,158.54348925318303,0
3387,11/1/2013,162.5,162.5,160.5,161.0,82293,161.4037581657429,158.63982300796016,0
3388,11/4/2013,161.0,161.0,157.0,157.0,59572,160.60307486288053,158.57551622333426,0
3389,11/5/2013,158.0,162.0,157.5,160.5,45684,160.58433397872042,158.65098617536037,0
3390,11/6/2013,162.0,167.0,161.0,166.5,138421,161.65990961895307,158.95879063907174,0
3391,11/7/2013,166.5,170.0,165.5,166.5,120162,162.53992605187068,159.2545243395003,0
3392,11/8/2013,165.0,167.5,164.0,166.5,97262,163.2599394969851,159.53866063991205,0
3393,11/11/2013,163.5,167.0,162.0,167.0,85621,163.93995049753326,159.83126218344492,0
3394,11/12/2013,168.5,170.0,166.5,168.5,64233,164.76905040707265,160.17121268605493,0
3395,11/13/2013,167.0,167.5,164.5,165.0,49059,164.81104124215034,160.36057689444493,0
3396,11/14/2013,165.0,167.5,165.0,166.0,28353,165.02721556175936,160.5817307417216,0
3397,11/15/2013,167.5,168.0,166.0,167.0,25281,165.38590364143948,160.8334275753796,0
3398,11/18/2013,167.5,168.0,165.5,167.5,40095,165.7702847975414,161.09486178810982,0
3399,11/19/2013,166.0,166.5,165.0,166.5,25640,165.9029602888975,161.3068279924977,0
3400,11/20/2013,167.0,167.5,163.0,164.0,52575,165.55696750909794,161.4124425810272,0
3401,11/21/2013,161.5,162.5,157.0,157.5,93150,164.09206432562556,161.25901346020262,0
3402,11/22/2013,159.0,159.5,156.0,156.0,74438,162.62077990278453,161.0527776382339,0
3403,11/25/2013,155.0,161.0,155.0,160.0,90095,162.1442744659146,161.0114922406561,0
3404,11/26/2013,159.0,162.5,158.0,159.5,114878,161.66349729029375,160.9522180351402,0
3405,11/27/2013,158.5,159.5,157.0,159.5,44352,161.27013414660397,160.89526830827194,0
3406,11/28/2013,160.0,160.5,157.0,157.5,35421,160.58465521085776,160.76212053147697,-1
3407,11/29/2013,157.0,157.0,154.0,157.0,69008,159.93289971797452,160.6145863929877,0
3408,12/2/2013,154.5,155.0,152.5,155.0,83580,159.03600886016096,160.39440653443916,0
3409,12/3/2013,155.5,160.5,155.5,158.5,147883,158.93855270376804,160.32011608210823,0
3410,12/4/2013,158.5,159.5,156.0,156.0,68807,158.40427039399202,160.1506997651628,0
3411,12/6/2013,153.0,156.0,152.5,155.0,100707,157.78531214053893,159.94871153907798,0
3412,12/9/2013,156.5,157.5,154.0,154.0,58677,157.09707356953186,159.71542873362392,0
3413,12/11/2013,153.5,156.0,153.5,154.5,51552,156.62487837507152,159.51090211661906,0
3414,12/12/2013,154.0,155.5,154.0,154.0,54328,156.14762776142214,159.2947883081242,0
3415,12/13/2013,153.0,154.5,151.0,154.0,57002,155.75714998661812,159.08714955094285,0
3416,12/16/2013,154.0,154.0,151.5,152.5,24756,155.16494089814208,158.82882996070978,0
3417,12/17/2013,154.0,158.0,153.5,157.5,50963,155.58949709847988,158.77671898185844,0
3418,12/18/2013,157.0,159.0,157.0,158.5,36958,156.1186794442108,158.7658672570797,0
3419,12/19/2013,158.0,159.5,154.5,155.5,48751,156.0061922725361,158.63779403131187,0
3420,12/20/2013,154.0,154.5,150.0,152.5,80395,155.36870276843862,158.39709622616238,0
3421,12/23/2013,152.5,152.5,150.0,152.0,53455,154.75621135599522,158.14622970748934,0
3422,12/24/2013,151.5,153.5,151.0,152.0,28604,154.25508201854154,157.90520109150938,0
3423,12/25/2013,152.0,153.0,151.5,152.5,12724,153.93597619698852,157.6932324212541,0
3424,12/26/2013,152.0,152.0,146.5,147.5,71924,152.76579870662695,157.29349781649904,0
3425,12/27/2013,145.5,145.5,141.5,143.5,79226,151.08110803269477,156.7525763334991,0
3426,1/2/2014,141.5,142.0,131.5,131.5,147267,147.5209065722048,155.7622792223815,0
3427,1/3/2014,132.0,135.5,131.0,132.5,154108,144.78983264998573,154.85003297836653,0
3428,1/6/2014,132.0,140.0,130.5,140.0,127983,143.91895398635197,154.26767874392078,0
3429,1/7/2014,141.0,144.0,139.0,144.0,93528,143.93368962519705,153.86502467553174,0
3430,1/8/2014,143.5,144.5,140.0,140.5,107501,143.30938242061575,153.340906060805,0
3431,1/9/2014,140.5,142.5,140.0,142.0,104578,143.0713128895947,152.8961646466558,0
3432,1/10/2014,141.0,143.5,139.0,141.5,89574,142.7856196369411,152.4492562291399,0
3433,1/13/2014,139.5,147.0,139.5,147.0,83479,143.5518706120427,152.23555990642853,0
3434,1/14/2014,146.0,148.5,144.5,148.5,76344,144.4515305007622,152.08906736107838,0
3435,1/15/2014,146.5,147.5,144.0,144.0,51574,144.36943404607817,151.77184903319295,0
3436,1/16/2014,145.0,148.5,144.0,147.5,68425,144.93862785588212,151.60432554169518,0
3437,1/17/2014,148.0,149.0,146.0,147.0,78197,145.31342279117627,151.42376375574634,0
3438,1/20/2014,146.0,148.5,145.5,147.0,30158,145.62007319278058,151.25028282414843,0
3439,1/21/2014,147.0,149.0,146.0,147.0,84772,145.87096897591138,151.08360506633866,0
3440,1/22/2014,145.5,151.5,145.0,150.5,87678,146.71261098029112,151.06071859314892,0
3441,1/23/2014,151.5,156.5,150.5,156.5,143322,148.4921362566018,151.27402374635875,0
3442,1/24/2014,156.5,157.0,153.5,155.0,76094,149.6753842099469,151.42014046218782,0
3443,1/27/2014,152.0,152.5,150.5,150.5,63929,149.82531435359292,151.38405652249418,0
3444,1/28/2014,148.5,149.5,145.5,147.0,110641,149.31162083475783,151.2121327372983,0
3445,1/29/2014,147.0,147.0,145.0,146.0,126817,148.70950795571093,151.0077353750513,0
3446,1/30/2014,144.5,147.0,143.5,146.0,65502,148.21687014558165,150.81135359563754,0
3447,1/31/2014,146.5,149.0,146.5,149.0,39691,148.35925739183952,150.74032012129882,0
3448,2/3/2014,150.0,150.5,148.0,150.0,44760,148.65757422968687,150.71128795967925,0
3449,2/4/2014,148.0,148.5,145.5,146.0,75933,148.17437891519836,150.52653156910358,0
3450,2/5/2014,146.5,148.0,145.0,146.5,47332,147.86994638516228,150.3686283703152,0
3451,2/6/2014,147.0,147.5,146.0,147.0,57537,147.71177431513277,150.23652529696952,0
3452,2/7/2014,148.0,149.0,147.5,148.0,52266,147.76417898510863,150.14881842257856,0
3453,2/10/2014,147.5,148.5,146.5,146.5,24157,147.53432826054342,150.00572750404606,0
3454,2/11/2014,146.5,149.0,145.5,147.5,43557,147.52808675862642,149.90746368035798,0
3455,2/12/2014,147.5,150.0,147.0,150.0,36723,147.97752552978525,149.91109255563805,0
3456,2/13/2014,150.0,150.0,148.0,149.0,37626,148.1634299789152,149.8753634358091,0
3457,2/17/2014,150.0,154.0,149.5,153.5,94793,149.13371543729423,150.01750604616956,0
3458,2/18/2014,152.0,152.5,150.0,152.0,80769,149.6548580850589,150.0952509071041,0
3459,2/19/2014,153.0,153.0,150.0,151.0,45212,149.8994293423209,150.13073126368823,0
3460,2/20/2014,150.0,150.5,147.5,147.5,60205,149.4631694618989,150.0275653317789,0
3461,2/21/2014,148.0,149.0,147.0,148.0,29586,149.19713865064455,149.9480529658268,0
3462,2/24/2014,147.0,148.5,146.0,148.0,19787,148.97947707780008,149.87165873187283,0
3463,2/25/2014,147.5,148.5,146.5,147.0,33325,148.61957215456368,149.75904466395625,0
3464,2/26/2014,147.5,149.0,147.0,147.5,62378,148.41601358100664,149.67045467713444,0
3465,2/27/2014,148.0,152.0,147.5,151.5,58666,148.97673838445996,149.74220155254093,0
3466,2/28/2014,151.5,152.0,150.5,151.5,37806,149.43551322364905,149.81113482499032,0
3467,3/3/2014,152.0,155.0,151.5,154.0,81590,150.2654199102583,149.9754040475397,1
3468,3/4/2014,154.0,156.0,153.0,155.0,85175,151.12625265384767,150.17244702606757,0
3469,3/5/2014,155.5,157.5,155.5,157.0,83348,152.19420671678444,150.4401942015159,0
3470,3/6/2014,157.5,158.0,156.5,157.5,36591,153.1588964046418,150.71704933086824,0
3471,3/7/2014,158.0,159.0,157.0,159.0,46018,154.22091524016147,151.04187092573616,0
3472,3/10/2014,158.5,158.5,155.0,156.0,49642,154.54438519649574,151.23630736002104,0
3473,3/11/2014,156.0,158.5,156.0,157.0,38447,154.9908606153147,151.46233452237317,0
3474,3/12/2014,156.5,157.5,155.5,156.5,33313,155.26524959434838,151.6598900312997,0
3475,3/13/2014,157.5,157.5,156.5,156.5,30093,155.4897496681032,151.84969826536638,0
3476,3/14/2014,155.0,158.5,154.5,158.5,40121,156.03706791026625,152.1104944118226,0
3477,3/17/2014,157.5,158.5,156.5,158.5,30027,156.4848737447633,152.3610632584178,0
3478,3/18/2014,158.5,159.5,158.0,158.5,70599,156.8512603366245,152.60180587573475,0
3479,3/19/2014,158.5,160.5,157.5,158.0,89748,157.06012209360185,152.81349976296084,0
3480,3/20/2014,156.5,157.0,155.0,156.0,61214,156.86737262203786,152.93846055657025,0
3481,3/21/2014,156.0,156.5,154.0,154.5,72666,156.4369412362128,152.99969739748906,0
3482,3/24/2014,153.0,154.0,152.5,152.5,39800,155.72113373871954,152.98010142111693,0
3483,3/25/2014,152.5,155.0,152.5,154.5,22546,155.4991094225887,153.0397052869555,0
3484,3/26/2014,156.0,156.5,154.5,155.0,33700,155.4083622548453,153.11657958942783,0
3485,3/27/2014,154.5,155.5,153.5,153.5,50755,155.06138729941887,153.1316156839601,0
3486,3/28/2014,154.0,157.5,154.0,156.5,83404,155.32295324497906,153.26370918654987,0
3487,3/31/2014,157.0,158.0,156.5,157.5,37339,155.71877992771013,153.42983823805773,0
3488,4/1/2014,158.0,159.0,157.5,158.5,73243,156.2244563044901,153.6286681110751,0
3489,4/2/2014,159.0,162.5,158.5,162.0,126290,157.2745551582192,153.95695563613097,0
3490,4/3/2014,161.0,162.0,159.5,160.0,88155,157.7700905839975,154.19393776804742,0
3491,4/4/2014,160.5,163.0,159.5,162.5,85673,158.63007411417976,154.51966569871223,0
3492,4/8/2014,163.0,164.5,161.5,161.5,77456,159.15187882069253,154.79340429876274,0
3493,4/9/2014,162.0,163.0,161.5,162.0,63225,159.66971903511208,155.07601589488968,0
3494,4/10/2014,160.5,162.5,160.5,162.5,64444,160.18431557418262,155.36715252646263,0
3495,4/11/2014,158.5,159.5,158.0,159.5,42202,160.05989456069486,155.5292249764053,0
3496,4/16/2014,159.5,162.0,159.0,161.0,57693,160.2308228223867,155.743765173409,0
3497,4/17/2014,160.5,163.0,160.5,163.0,105977,160.73430958195274,156.02832340190278,0
3498,4/18/2014,164.0,165.5,163.0,164.0,58773,161.32807147614315,156.34093817045562,0
3499,4/21/2014,164.0,167.0,163.5,165.5,51186,162.0866039350262,156.7001170657319,0
3500,4/22/2014,166.0,168.5,165.0,168.0,83353,163.16176685593052,157.14324972982084,0
3501,4/23/2014,168.5,170.5,168.5,168.5,74458,164.13235470030676,157.58861248551412,0
3502,4/24/2014,168.5,168.5,166.0,166.5,52840,164.56283566388734,157.93807866255278,0
3503,4/25/2014,165.5,166.0,163.5,163.5,46442,164.3695928159078,158.1561932248056,0
3504,4/28/2014,164.0,166.5,163.5,166.0,36307,164.66603048574274,158.4637934904995,0
3505,4/29/2014,165.5,166.5,164.0,165.5,55241,164.81766130651678,158.73972315753875,0
3506,4/30/2014,166.0,166.5,165.0,165.5,43180,164.9417228871501,159.00483205332156,0
3507,5/2/2014,166.0,167.5,166.0,167.5,25696,165.40686418039553,159.3379758943678,0
3508,5/6/2014,169.0,169.5,166.0,166.0,36858,165.51470705668726,159.5992317416475,0
3509,5/7/2014,164.0,165.5,163.0,164.5,50646,165.3302148645623,159.7914187321711,0
3510,5/8/2014,164.0,164.5,159.0,160.0,90247,164.3610848891873,159.79959838973303,0
3511,5/9/2014,160.5,161.0,159.5,160.0,58403,163.5681603638805,159.8074572764102,0
3512,5/12/2014,160.0,162.5,159.0,161.0,34971,163.10122211590223,159.85422365772743,0
3513,5/14/2014,162.5,166.0,162.5,165.5,63661,163.53736354937453,160.07562665154205,0
3514,5/15/2014,164.5,167.0,163.5,166.0,45253,163.98511563130643,160.30795501814825,0
3515,5/16/2014,164.5,168.0,164.0,168.0,122466,164.71509460743255,160.60960384096597,0
3516,5/19/2014,168.0,168.5,166.5,168.0,71761,165.3123501333539,160.899423298183,0
3517,5/20/2014,165.5,166.5,161.5,163.5,94888,164.98283192728954,161.00140669825424,0
3518,5/21/2014,163.0,163.5,161.5,163.0,83886,164.6223170314187,161.07978290616586,0
3519,5/22/2014,163.5,164.0,160.0,160.0,122958,163.78189575297893,161.0374384784731,0
3520,5/23/2014,156.0,158.5,155.5,157.5,127300,162.63973288880092,160.89871540088592,0
3521,5/26/2014,158.0,158.5,156.0,157.5,59496,161.705235999928,160.76543244398846,0
3522,5/27/2014,157.5,159.5,157.5,158.0,48727,161.0315567272138,160.65698411285166,0
3523,5/28/2014,159.0,161.5,158.5,160.0,53675,160.84400095862947,160.63122002999475,0
3524,5/29/2014,160.0,162.0,159.5,160.5,55345,160.78145532978775,160.62607414646553,0
3525,5/30/2014,161.0,163.0,159.0,159.0,197752,160.45755436073543,160.56230653287867,-1
3526,6/2/2014,160.5,166.0,160.0,166.0,130163,161.46527174969262,160.77554941394223,1
3527,6/3/2014,169.0,169.5,167.5,167.5,168056,162.5624950679303,161.0392533584935,0
3528,6/4/2014,167.5,168.0,165.5,166.0,83568,163.18749596467026,161.23379244247414,0
3529,6/5/2014,166.5,168.0,165.5,168.0,42261,164.06249669836654,161.4991339153183,0
3530,6/6/2014,169.0,169.5,166.0,167.0,102270,164.59658820775445,161.7148541539333,0
3531,6/9/2014,167.5,168.5,166.0,167.0,89192,165.0335721699809,161.9221147753477,0
3532,6/10/2014,167.0,171.0,166.0,170.0,201109,165.9365590481662,162.23889458807915,0
3533,6/11/2014,170.0,171.0,168.5,170.0,138475,166.67536649395416,162.54325166305642,0
3534,6/12/2014,170.0,170.0,167.5,168.5,63375,167.00711804050792,162.7768496370542,0
3535,6/13/2014,168.5,169.0,167.5,168.0,51206,167.18764203314282,162.98167906305207,0
3536,6/16/2014,167.5,169.0,167.5,169.0,76215,167.51716166348046,163.21769164881474,0
3537,6/17/2014,169.0,170.0,167.0,167.5,59457,167.51404136102948,163.38562530964552,0
3538,6/18/2014,167.5,168.5,165.0,166.5,46914,167.32967020447867,163.50775765044375,0
3539,6/19/2014,167.0,167.5,165.0,166.5,73980,167.17882107639164,163.62510048768127,0
3540,6/20/2014,166.5,168.0,166.0,167.5,83243,167.23721724432045,163.77705733130162,0
3541,6/23/2014,168.0,168.0,166.0,166.5,65835,167.1031777453531,163.88383939674077,0
3542,6/24/2014,166.5,166.5,164.5,166.0,63472,166.9025999734707,163.96682608706465,0
3543,6/25/2014,166.5,167.5,166.0,167.0,33290,166.9203090692033,164.08577408365036,0
3544,6/26/2014,167.0,167.5,166.0,167.5,32919,167.02570742025725,164.21966529605623,0
3545,6/27/2014,167.5,168.5,166.5,168.0,38613,167.20285152566504,164.36791371581876,0
3546,6/30/2014,168.0,169.5,167.5,168.5,43603,167.43869670281683,164.5299563151984,0
3547,7/2/2014,169.5,173.5,169.0,173.5,149641,168.54075184775922,164.88172273421026,0
3548,7/3/2014,173.5,175.0,172.5,175.0,98116,169.71516060271207,165.278517921104,0
3549,7/4/2014,175.5,181.5,175.5,178.5,206450,171.3124041294917,165.79700741439405,0
3550,7/7/2014,178.5,179.0,177.0,177.5,62982,172.43742156049322,166.25594830010408,0
