,Date,Open,High,Low,Close,Volume,MACD,SL,Signal
2897,11/4/2011,117.0,118.5,115.5,116.0,46795,1.812095410497463,0.7398843069742045,0
2898,11/7/2011,116.0,116.5,113.0,113.5,56495,1.6781981998376665,0.9275470855468969,0
2899,11/8/2011,114.5,114.5,112.0,114.0,91720,1.5940542518866891,1.0608485188148555,0
2900,11/9/2011,113.5,113.5,111.0,111.5,85653,1.3105334464904956,1.1107855043499837,0
2901,11/10/2011,109.0,110.5,108.5,110.5,80429,0.9936948274878716,1.0873673689775614,-1
2902,11/11/2011,110.5,110.5,108.5,109.5,43543,0.6543632048791181,1.0007665361578728,0
2903,11/14/2011,111.5,113.0,111.0,111.0,72724,0.5007060851158087,0.9007544459494601,0
2904,11/15/2011,111.0,112.0,109.0,110.0,82916,0.294841320798497,0.7795718209192675,0
2905,11/16/2011,108.5,110.0,108.0,110.0,77863,0.13019124823308914,0.6496957063820319,0
2906,11/17/2011,109.0,109.5,108.0,108.0,48433,-0.1598359168621215,0.4877893817332012,0
2907,11/18/2011,108.0,108.0,105.5,106.0,62281,-0.5447878448784422,0.2812739364108725,0
2908,11/21/2011,105.0,106.0,103.5,103.5,84523,-1.0396101492231224,0.017097119284073536,0
2909,11/22/2011,103.5,105.5,103.5,105.0,105705,-1.2957859130347487,-0.24547948717969093,0
2910,11/23/2011,104.0,105.0,103.5,104.5,28300,-1.5216126691488796,-0.5007061235735286,0
2911,11/24/2011,105.0,105.5,104.0,105.5,56959,-1.6014300687351977,-0.7208509126058624,0
2912,11/25/2011,104.5,104.5,102.0,102.0,91869,-1.9249174323001483,-0.9616642165447197,0
2913,11/28/2011,103.0,105.5,102.5,105.0,117022,-1.9171093276025744,-1.1527532387562907,0
2914,11/29/2011,105.5,109.5,104.5,109.0,116440,-1.5700561478241184,-1.2362138205698563,0
2915,11/30/2011,109.0,109.0,107.5,108.5,64311,-1.3201420480224897,-1.2529994660603831,0
2916,12/1/2011,114.0,114.0,112.5,113.0,112046,-0.7503216900807814,-1.152463910864463,1
2917,12/2/2011,113.5,114.5,112.0,114.0,54877,-0.21555848439903968,-0.9650828255713784,0
2918,12/6/2011,115.0,115.0,112.5,113.0,44534,0.12609996431913828,-0.746846267593275,0
2919,12/7/2011,114.5,115.5,114.0,115.5,57196,0.5917742479095125,-0.47912216449271755,0
2920,12/8/2011,114.5,115.0,113.0,114.5,56252,0.8701028262448744,-0.20927716634519916,0
2921,12/9/2011,112.5,113.0,111.0,112.5,43404,0.9187066659521292,0.016319600114266503,0
2922,12/13/2011,113.5,114.0,112.0,113.5,37193,1.0260890854840028,0.21827349718821376,0
2923,12/14/2011,114.0,114.0,112.0,112.0,22567,0.9788691681886377,0.3703926313882986,0
2924,12/15/2011,110.0,112.0,110.0,112.0,56502,0.9307183022941246,0.4824577655694638,0
2925,12/16/2011,112.0,114.0,112.0,113.5,49466,1.0020449081910812,0.5863751940937874,0
2926,12/19/2011,113.0,114.5,112.0,113.0,46027,1.0066222215497476,0.6704245995849795,0
2927,12/20/2011,114.0,115.5,114.0,115.0,66056,1.1582811169555356,0.7679959030590907,0
2928,12/21/2011,117.0,118.0,116.5,117.5,68717,1.4633326034762604,0.9070632431425247,0
2929,12/22/2011,117.5,118.0,115.0,117.0,57637,1.6457708609671187,1.0548047667074436,0
2930,12/23/2011,117.0,117.0,115.0,115.0,23326,1.6104074346597628,1.1659253002979075,0
2931,12/26/2011,115.5,116.0,114.0,115.0,7466,1.5643488250496205,1.2456100052482502,0
2932,12/27/2011,115.0,115.5,113.5,115.0,17799,1.5104356827619085,1.298575140750982,0
2933,12/28/2011,115.5,115.5,114.0,115.5,22961,1.4908691390007363,1.337033940400933,0
2934,12/29/2011,116.0,116.5,115.0,115.5,24262,1.4585492640995312,1.3613370051406528,0
2935,12/30/2011,116.0,116.5,115.0,116.5,18031,1.4963778605262092,1.388345176217764,0
2936,1/4/2012,118.0,118.0,113.5,114.5,64488,1.3494187510539462,1.3805598911850008,-1
2937,1/5/2012,112.5,113.0,110.0,111.0,109420,0.9396995769539984,1.2923878283388004,0
2938,1/6/2012,110.5,112.5,110.5,111.5,61566,0.6478717388192194,1.1634846104348842,0
2939,1/9/2012,109.5,112.0,109.0,112.0,90898,0.45173458086384244,1.021134604520676,0
2940,1/10/2012,112.5,113.0,111.0,112.5,51610,0.3328039348205749,0.8834684705806557,0
2941,1/11/2012,112.0,112.0,110.0,110.0,64564,0.036401816868490755,0.7140551398382228,0
2942,1/12/2012,111.0,112.0,110.5,112.0,52794,-0.03669274069360995,0.5639055637318562,0
2943,1/13/2012,112.0,113.5,111.5,113.0,78554,-0.013770325784207671,0.44837038582864347,0
2944,1/16/2012,112.5,113.0,111.0,112.0,40085,-0.07542632178643771,0.3436110443056273,0
2945,1/17/2012,112.5,115.0,112.0,115.0,100881,0.11644349697861855,0.2981775348402255,0
2946,1/18/2012,115.5,117.0,115.0,116.5,63992,0.38509998180047944,0.3155620242322763,1
2947,1/19/2012,118.0,119.5,117.0,119.5,85324,0.8305134672671954,0.41855231283926014,0
2948,1/20/2012,118.5,120.0,118.5,119.5,66986,1.1700196058263828,0.5688457714366847,0
2949,1/23/2012,119.5,120.0,119.0,119.5,8262,1.4226808869673278,0.7396127945428133,0
2950,1/24/2012,120.0,121.5,119.5,119.5,36752,1.6044219945624576,0.9125746345467421,0
2951,1/25/2012,119.5,120.0,117.0,118.0,35036,1.608869620233122,1.0518336316840182,0
2952,1/26/2012,118.0,120.5,118.0,120.0,32152,1.7535636902573657,1.1921796433986878,0
2953,1/27/2012,120.5,121.5,119.5,121.0,47031,1.9267164381081727,1.3390870023405848,0
2954,1/30/2012,120.0,120.5,118.0,119.0,47586,1.8808763808618636,1.4474448780448406,0
2955,1/31/2012,119.5,121.0,118.0,121.0,73096,1.9830714769695987,1.5545701978297923,0
2956,2/1/2012,121.5,122.5,120.0,121.0,41575,2.0405397548093305,1.6517641092257,0
2957,2/2/2012,122.5,125.5,122.0,124.5,97950,2.341513023717283,1.7897138921240168,0
2958,2/3/2012,123.5,124.0,122.0,123.0,56560,2.430976262619879,1.9179663662231894,0
2959,2/6/2012,123.5,124.0,122.5,122.5,44599,2.4334790707330853,2.0210689071251684,0
2960,2/7/2012,123.0,123.0,121.5,123.0,59646,2.4475940449444806,2.106373934689031,0
2961,2/8/2012,123.5,125.0,123.0,123.5,50617,2.470646015680529,2.179228350887331,0
2962,2/9/2012,123.5,125.0,122.5,124.0,61263,2.5004372062494724,2.2434701219597595,0
2963,2/10/2012,124.5,126.0,124.0,125.5,51128,2.614940991381829,2.3177642958441735,0
2964,2/13/2012,126.5,127.0,125.0,127.0,53142,2.794510156469798,2.4131134679692985,0
2965,2/14/2012,126.5,130.5,126.5,130.0,130888,3.1426682185019956,2.559024418075838,0
2966,2/15/2012,130.0,133.0,130.0,132.0,85751,3.5391719056383266,2.755053915588336,0
2967,2/16/2012,132.5,132.5,129.0,129.5,55287,3.610060299769188,2.926055192424507,0
2968,2/17/2012,131.0,131.5,128.5,129.5,43785,3.624459351583752,3.0657360242563563,0
2969,2/20/2012,130.0,130.0,126.0,127.5,51983,3.4348921203662854,3.1395672434783424,0
2970,2/21/2012,128.0,130.5,127.0,129.0,71048,3.3668848352772045,3.185030761838115,0
2971,2/22/2012,129.0,131.0,128.0,128.5,62843,3.235347676472074,3.195094144764907,0
2972,2/23/2012,128.5,129.5,127.5,129.0,55326,3.135307478815932,3.183136811575112,-1
2973,2/24/2012,129.5,129.5,127.0,129.0,65692,3.021198406819636,3.150749130624017,0
2974,2/27/2012,128.5,129.0,127.0,127.0,27943,2.7378229412177433,3.0681638927427626,0
2975,2/28/2012,126.5,126.5,125.5,126.5,64826,2.44471882496309,2.9434748791868284,0
2976,2/29/2012,126.5,130.0,126.5,130.0,64927,2.46642108345344,2.848064120040151,0
2977,3/1/2012,130.5,131.0,129.5,130.0,57045,2.455316914652954,2.769514678962712,0
2978,3/2/2012,131.5,132.5,130.0,130.5,57237,2.4585222876479804,2.7073162006997658,0
2979,3/5/2012,130.5,130.5,127.5,128.0,47487,2.2335860723290324,2.612570175025619,0
2980,3/6/2012,128.0,130.5,127.5,130.0,75977,2.1914441820098602,2.5283449764224675,0
2981,3/8/2012,132.0,137.0,131.5,136.0,141898,2.6120857872354577,2.5450931385850657,1
2982,3/9/2012,136.5,136.5,131.5,132.5,58699,2.6326786598511376,2.56261024283828,0
2983,3/12/2012,133.0,133.0,131.0,131.0,44615,2.4991525211898704,2.5499186985085984,-1
2984,3/13/2012,132.0,133.0,130.0,132.5,67065,2.485715774134036,2.537078113633686,0
2985,3/14/2012,135.0,136.0,134.0,136.0,73634,2.726063442120079,2.5748751793309648,1
2986,3/15/2012,136.5,140.5,136.5,140.5,122278,3.2422781285237363,2.7083557691695193,0
2987,3/16/2012,142.0,143.5,139.0,143.5,98856,3.84908703521009,2.9365020223776335,0
2988,3/19/2012,144.0,151.5,144.0,148.5,101472,4.679503277939176,3.285102273489942,0
2989,3/20/2012,146.5,153.0,146.5,150.5,119279,5.436330781183443,3.7153479750286422,0
2990,3/21/2012,151.0,153.5,147.5,152.5,116806,6.126878474253061,4.197654074873526,0
2991,3/22/2012,150.5,152.5,147.0,147.5,81911,6.199223493333221,4.597967958565466,0
2992,3/23/2012,147.0,147.0,143.5,145.5,107515,6.0257134827170376,4.8835170633957805,0
2993,3/26/2012,146.0,146.0,141.5,141.5,85057,5.5020151726021425,5.007216685237053,0
2994,3/27/2012,144.5,148.0,144.5,148.0,69638,5.547527719690464,5.115278892127736,0
2995,3/28/2012,146.5,148.0,145.5,146.0,44472,5.360421849521003,5.16430748360639,0
2996,3/29/2012,144.5,148.0,144.0,146.0,70861,5.152741502812518,5.161994287447615,-1
2997,3/30/2012,147.0,147.5,143.0,143.5,45968,4.731878080145606,5.075971045987213,0
2998,4/2/2012,143.0,145.0,141.5,143.0,73277,4.308331203923473,4.922443077574465,0
2999,4/3/2012,144.5,149.0,144.0,149.0,79453,4.406027170371345,4.819159896133842,0
3000,4/4/2012,147.5,149.0,146.5,147.5,38368,4.312700338723715,4.717867984651817,0
3001,4/5/2012,146.5,147.0,143.5,145.0,64697,3.9910032445414174,4.572495036629737,0
3002,4/10/2012,143.0,143.5,140.0,141.5,87481,3.414277563976441,4.340851542099078,0
3003,4/11/2012,140.0,141.5,139.0,140.0,85967,2.80385969385884,4.033453172451031,0
3004,4/12/2012,140.0,143.5,140.0,143.5,49486,2.5728615369991132,3.741334845360648,0
3005,4/17/2012,145.0,145.0,138.0,139.5,108228,2.04347139658762,3.4017621556060424,0
3006,4/18/2012,141.5,143.0,140.0,140.5,44772,1.68519169801354,3.058448064087542,0
3007,4/19/2012,143.5,148.5,143.5,147.0,120093,1.9038022851932226,2.8275189083086785,0
3008,4/20/2012,146.5,148.0,145.0,147.0,56522,2.053382633722123,2.6726916533913676,0
3009,4/23/2012,147.0,148.5,146.0,147.0,54335,2.1471748425841213,2.567588291229918,0
3010,4/24/2012,148.0,148.0,146.0,146.5,49213,2.156303498044849,2.4853313325929043,0
3011,4/25/2012,146.0,146.5,144.0,144.5,35125,1.9793381597528708,2.3841326980248976,0
3012,4/26/2012,145.0,148.0,144.5,146.5,37758,1.9776777020055647,2.302841698821031,0
3013,4/27/2012,147.0,148.0,146.0,148.0,32211,2.0734972555994773,2.2569728101767206,0
3014,4/30/2012,149.5,155.5,149.5,155.0,91401,2.683344515473891,2.3422471512361547,1
3015,5/2/2012,156.0,156.0,153.0,153.5,70186,3.0109075308687068,2.4759792271626653,0
3016,5/3/2012,154.0,154.0,150.5,153.0,45865,3.1933468445726874,2.61945275064467,0
3017,5/4/2012,153.5,154.5,151.0,152.5,64697,3.2600061718954976,2.7475634348948357,0
3018,5/8/2012,151.0,152.5,150.0,152.5,88499,3.2750810731097033,2.8530669625378096,0
3019,5/9/2012,151.0,151.5,149.0,150.5,65636,3.090024872373135,2.900458544504875,0
3020,5/10/2012,149.0,149.5,145.5,147.0,116253,2.6306215826521964,2.8464911521343397,-1
3021,5/11/2012,146.0,146.5,143.5,144.5,85557,2.041281437342036,2.6854492091758795,0
3022,5/14/2012,144.5,146.5,140.5,141.5,89549,1.3169689994227554,2.411753167225255,0
3023,5/15/2012,142.0,146.0,141.0,146.0,76536,1.0934539098914513,2.1480933157584943,0
3024,5/16/2012,143.0,143.5,140.5,143.5,92400,0.7064440373539185,1.8597634600775792,0
3025,5/17/2012,143.5,146.0,142.5,145.0,122464,0.5148386496125283,1.590778497984569,0
3026,5/18/2012,142.0,143.0,140.5,142.0,86728,0.11953712189929888,1.296530222767515,0
3027,5/21/2012,142.5,142.5,139.0,139.0,98551,-0.43085053795465456,0.9510540706230812,0
3028,5/22/2012,140.5,140.5,137.0,137.5,83489,-0.9768140829917513,0.5654804399001148,0
3029,5/23/2012,136.0,137.5,134.0,135.5,62001,-1.5529756743115115,0.14178921705778952,0
3030,5/24/2012,134.5,138.5,132.0,138.5,118337,-1.747370360680975,-0.2360426984899634,0
3031,5/25/2012,136.5,140.0,136.0,139.5,45290,-1.799988757572379,-0.5488319103064465,0
3032,5/28/2012,137.0,139.0,135.0,139.0,93992,-1.8605873447941406,-0.8111829972039853,0
3033,5/29/2012,137.5,142.0,137.5,141.0,57764,-1.7273174362665316,-0.9944098850164946,0
3034,5/30/2012,140.0,141.5,138.5,139.0,31978,-1.7627633206250835,-1.1480805721382126,0
3035,5/31/2012,137.5,140.5,135.5,140.5,128301,-1.6507877220954583,-1.2486220021296617,0
3036,6/1/2012,140.0,140.0,135.5,135.5,57464,-1.9431055554742613,-1.3875187127985817,0
3037,6/5/2012,137.5,138.0,132.0,132.0,85199,-2.429188125153104,-1.5958525952694864,0
3038,6/6/2012,133.5,137.5,133.0,135.0,57804,-2.5430227523926305,-1.7852866266941154,0
3039,6/7/2012,136.5,138.0,135.0,135.5,64314,-2.5633430700031568,-1.9408979153559238,0
3040,6/8/2012,134.0,135.0,132.5,134.5,105398,-2.629823739697997,-2.0786830802243386,0
3041,6/11/2012,137.0,138.5,136.5,138.0,142747,-2.372737953963764,-2.1374940549722234,0
3042,6/12/2012,136.5,139.5,136.0,139.0,122706,-2.0645056380299707,-2.122896371583773,1
3043,6/13/2012,139.0,141.0,137.5,139.0,103614,-1.79948595303307,-2.0582142878736325,0
3044,6/14/2012,137.5,141.0,137.0,139.5,87518,-1.5314564453798312,-1.9528627193748722,0
3045,6/15/2012,142.0,144.0,140.5,143.5,126565,-0.9849210026842172,-1.7592743760367413,0
3046,6/18/2012,144.5,145.5,141.5,141.5,99509,-0.7050437070944042,-1.5484282422482738,0
3047,6/19/2012,142.0,144.5,142.0,144.0,64360,-0.27830173810411907,-1.294402941419443,0
3048,6/20/2012,144.0,145.5,143.0,145.0,49191,0.13898386994358702,-1.007725579146837,0
3049,6/21/2012,143.5,144.0,141.5,142.0,58883,0.2250169375599569,-0.7611770758054782,0
3050,6/22/2012,140.5,142.5,140.0,142.0,108168,0.289857467030771,-0.5509701672382284,0
3051,6/25/2012,142.0,143.5,141.5,142.0,39213,0.3373552326614231,-0.37330508725829814,0
3052,6/26/2012,141.5,141.5,140.0,141.0,79247,0.2909519979542097,-0.2404536702157966,0
3053,6/27/2012,142.5,147.0,142.0,145.5,202837,0.610254853976187,-0.07031196537739991,0
3054,6/28/2012,145.5,146.5,143.0,145.5,94524,0.8534664379936601,0.1144437152968121,0
3055,6/29/2012,147.0,149.0,146.5,147.0,72281,1.1539488307367662,0.32234473838480293,0
3056,7/2/2012,149.0,150.0,148.0,149.0,54908,1.5357632543305328,0.5650284415739489,0
3057,7/3/2012,150.0,152.5,149.5,152.0,119581,2.056720272766313,0.8633668078124218,0
3058,7/4/2012,152.5,152.5,150.0,150.5,57949,2.3217809536175196,1.1550496369734413,0
3059,7/5/2012,151.0,152.5,150.0,152.5,52353,2.6625346955537452,1.4565466486895022,0
3060,7/6/2012,152.5,153.0,150.0,152.0,52744,2.8592786848706737,1.7370930559257367,0
3061,7/9/2012,150.5,151.0,148.5,149.0,33223,2.741522224251497,1.9379788895908892,0
3062,7/10/2012,149.0,152.0,148.5,152.0,39001,2.8573367098148026,2.121850453635672,0
3063,7/11/2012,151.5,153.0,151.0,152.0,34896,2.9155123129220897,2.2805828254929557,0
3064,7/12/2012,151.5,151.5,149.5,150.5,44515,2.8082081579443354,2.3861078919832317,0
3065,7/13/2012,150.5,156.0,150.5,155.5,80339,3.0909959777430345,2.5270855091351923,0
3066,7/16/2012,156.0,158.0,155.0,156.5,46942,3.357100440801929,2.69308849546854,0
3067,7/17/2012,158.0,158.0,156.5,157.5,23035,3.6071013683745434,2.875891070049741,0
3068,7/18/2012,157.5,159.0,157.0,158.5,34288,3.841636552445692,3.0690401665289313,0
3069,7/19/2012,159.5,159.5,152.5,152.5,53522,3.502977376974968,3.1558276086181385,0
3070,7/20/2012,153.0,153.5,150.5,150.5,39243,3.038181984489654,3.1322984837924417,-1
3071,7/23/2012,148.5,149.5,147.0,147.0,72189,2.360200614485592,2.977878909931072,0
3072,7/24/2012,147.0,151.0,147.0,149.0,62088,1.9616659158843106,2.7746363111217196,0
3073,7/25/2012,150.0,153.0,149.0,152.5,63636,1.9062707427250416,2.6009631974423844,0
3074,7/26/2012,152.5,153.0,149.5,150.0,33216,1.6417158834951522,2.409113734652938,0
3075,7/27/2012,154.0,154.0,151.5,153.0,96335,1.6550507842866011,2.258301144579671,0
3076,7/30/2012,153.5,158.0,153.0,158.0,76297,2.0454977773934786,2.2157404711424324,0
3077,7/31/2012,158.5,161.0,158.5,160.5,85307,2.5275232246721657,2.278097021848379,1
3078,8/1/2012,160.0,160.5,157.5,159.5,58269,2.796602726389949,2.381798162756693,0
3079,8/3/2012,158.0,158.5,154.5,157.0,53632,2.776119683845309,2.460662466974416,0
3080,8/6/2012,158.5,158.5,156.0,157.5,43818,2.7683210643719462,2.5221941864539223,0
3081,8/7/2012,157.5,158.0,156.0,156.5,25645,2.6508911367005226,2.547933576503243,0
3082,8/8/2012,157.5,158.5,156.5,157.0,58315,2.568564086397288,2.5520596784820517,0
3083,8/9/2012,158.0,159.0,157.0,158.5,46860,2.594449570217847,2.560537656829211,0
3084,8/10/2012,159.0,159.5,157.0,158.5,27278,2.5851638430662263,2.565462894076614,0
3085,8/14/2012,161.0,161.0,158.5,159.5,81386,2.628200223866912,2.578010360034674,0
3086,8/15/2012,158.5,159.5,157.5,159.0,40405,2.592081146444457,2.580824517316631,0
3087,8/16/2012,159.0,159.0,157.0,157.5,28957,2.414585218020079,2.547576657457321,-1
3088,8/17/2012,158.0,158.0,153.0,154.0,116772,1.9688025365705641,2.4318218332799697,0
3089,8/20/2012,153.5,155.0,152.0,154.0,46729,1.5971061048186925,2.2648786875877143,0
3090,8/21/2012,153.5,155.5,153.5,154.5,62919,1.32757635225164,2.0774182205204994,0
3091,8/22/2012,154.0,154.0,152.5,153.5,72236,1.0215051631777214,1.8662356090519439,0
3092,8/23/2012,154.0,155.0,153.0,154.0,34935,0.8099507539240562,1.6549786380263662,0
3093,8/24/2012,153.5,154.5,152.5,153.5,22806,0.5950867494782983,1.4430002603167529,0
3094,8/27/2012,153.0,155.0,153.0,154.0,15174,0.4598504297618149,1.2463702942057653,0
3095,8/28/2012,154.0,155.5,153.5,153.5,29201,0.30876954759347086,1.0588501448833063,0
3096,8/29/2012,154.0,154.5,151.0,151.0,32912,-0.01254760564489743,0.8445705947776656,0
3097,8/30/2012,150.0,150.5,147.0,147.5,72147,-0.5433511005678895,0.5669862557085545,0
3098,8/31/2012,148.0,150.0,147.5,150.0,69030,-0.7536005498600957,0.30286889459482447,0
3099,9/3/2012,150.0,152.0,149.5,151.0,45412,-0.8299657816433239,0.0763019593471948,0
3100,9/4/2012,152.0,152.0,150.0,151.0,32147,-0.8803377919390698,-0.1150259909100581,0
3101,9/5/2012,150.5,152.5,150.5,151.0,39382,-0.9097707026615183,-0.27397493326035016,0
3102,9/6/2012,153.0,154.0,152.5,153.5,46713,-0.7230327187242835,-0.3637864903531368,0
3103,9/7/2012,154.5,155.0,153.0,154.0,43787,-0.5286023014660657,-0.3967496525757226,0
3104,9/10/2012,155.0,157.0,154.5,155.5,77862,-0.2505887004635099,-0.3675174621532801,1
3105,9/11/2012,155.0,155.0,153.0,154.0,25275,-0.14957418457308336,-0.3239288066372407,0
3106,9/12/2012,155.0,157.5,155.0,157.0,84406,0.1705890308348046,-0.22502523914283168,0
3107,9/13/2012,157.5,157.5,156.0,157.0,20063,0.41948512232718826,-0.0961231668488277,0
3108,9/14/2012,159.0,162.5,159.0,161.5,123100,0.9686830843531027,0.11683808339155838,0
3109,9/17/2012,162.5,163.5,161.0,162.0,46776,1.4278133043522985,0.37903312758370644,0
3110,9/18/2012,161.5,161.5,159.5,160.0,24387,1.611715176951634,0.625569537457292,0
3111,9/19/2012,160.0,162.5,160.0,162.5,24809,1.9368609155755792,0.8878278130809496,0
3112,9/20/2012,163.0,163.0,160.0,162.5,26666,2.169532238821432,1.1441686982290462,0
3113,9/21/2012,164.0,165.0,163.0,164.0,30445,2.446758691634301,1.404686696910097,0
3114,9/24/2012,163.0,166.5,162.0,165.5,43496,2.755733733677033,1.6748961042634845,0
3115,9/25/2012,164.5,167.5,164.5,166.5,25767,3.046175903554655,1.9491520641217188,0
3116,9/26/2012,164.5,165.5,164.0,165.0,40441,3.119357935184638,2.1831932383343027,0
3117,9/27/2012,165.0,166.5,164.0,166.0,44031,3.220918125946781,2.3907382158567985,0
3118,9/28/2012,170.5,172.0,168.5,168.5,73539,3.4632126557353615,2.605233103832511,0
3119,10/1/2012,166.5,170.0,166.0,168.5,27366,3.613577741401855,2.8069020313463797,0
3120,10/2/2012,169.5,170.5,168.0,169.5,20976,3.7699768513524816,2.9995169953476,0
3121,10/3/2012,171.0,171.0,169.5,170.0,23439,3.8894351072812867,3.1775006177343377,0
3122,10/4/2012,170.5,172.0,170.0,171.0,47910,4.0184757909032385,3.345695652368118,0
3123,10/5/2012,171.0,171.0,170.0,170.5,19008,4.033895405810426,3.4833356030565796,0
3124,10/8/2012,168.0,168.5,164.0,165.5,50399,3.601145583805362,3.5068975992063365,0
3125,10/9/2012,166.0,168.0,164.0,165.0,42209,3.181171841963163,3.441752447757702,-1
3126,10/10/2012,163.0,166.5,163.0,166.5,26781,2.9355380346285074,3.340509565131863,0
3127,10/11/2012,166.0,170.0,165.0,169.5,38947,2.9489527093990375,3.262198193985298,0
3128,10/12/2012,169.0,170.0,167.5,168.5,23167,2.846084403770277,3.178975435942294,0
3129,10/15/2012,167.5,168.0,165.5,166.0,20896,2.533625367693361,3.049905422292508,0
3130,10/16/2012,166.5,167.0,165.0,165.5,23173,2.220062016149427,2.883936741063892,0
3131,10/17/2012,163.0,165.5,163.0,165.0,112087,1.9092068317073085,2.6889907591925755,0
3132,10/18/2012,163.5,164.0,159.5,161.0,126431,1.3248136606292462,2.41615533947991,0
3133,10/19/2012,161.5,163.5,161.0,161.0,131149,0.851858171486839,2.1032959058812954,0
3134,10/22/2012,161.0,162.0,160.5,161.5,53861,0.5114872535377799,1.7849341754125925,0
3135,10/24/2012,160.0,160.5,157.0,158.0,77707,-0.04021631184721741,1.4199040779606305,0
3136,10/25/2012,157.5,160.0,156.5,160.0,66077,-0.31246022989134303,1.073431216390236,0
3137,10/26/2012,159.0,160.0,157.0,158.5,54701,-0.6418540661949521,0.7303741598731983,0
3138,10/29/2012,158.0,159.0,157.0,158.0,25791,-0.9324976237980991,0.3977998031389388,0
3139,10/30/2012,157.5,160.5,157.5,160.5,33169,-0.950152859825721,0.12820927054600686,0
3140,10/31/2012,160.5,162.0,159.5,161.0,41974,-0.9132713170003228,-0.08008684696325907,0
3141,11/1/2012,159.5,162.5,159.5,160.5,65969,-0.9138539108892303,-0.2468402597484533,0
3142,11/2/2012,162.0,162.0,160.5,162.0,47728,-0.7842379498518994,-0.3543197977691426,0
3143,11/5/2012,162.0,162.0,158.0,160.0,44514,-0.8332939581576682,-0.4501146298468477,0
3144,11/6/2012,158.0,159.0,156.5,157.5,76175,-1.0616621246860234,-0.5724241288146829,0
3145,11/7/2012,158.0,159.0,157.0,157.5,81740,-1.228484339206119,-0.7036361708929701,0
3146,11/8/2012,157.0,159.5,156.0,159.0,67629,-1.2255275632408882,-0.8080144493625538,0
3147,11/9/2012,158.5,160.5,158.5,160.0,51302,-1.1294727950260892,-0.872306118495261,0
3148,11/12/2012,161.0,161.0,158.5,159.5,45812,-1.081230765284829,-0.9140910478531746,0
3149,11/13/2012,159.0,159.0,157.0,157.5,32563,-1.1906567446580993,-0.9694041872141597,0
3150,11/14/2012,158.0,159.0,155.5,157.0,46450,-1.302706651635333,-1.0360646800983944,0
3151,11/15/2012,155.5,159.0,155.5,158.5,59913,-1.2559912607869137,-1.0800499962360983,0
3152,11/16/2012,158.5,159.0,156.0,157.5,53059,-1.2848496723924256,-1.1210099314673638,0
3153,11/19/2012,156.5,157.5,155.5,156.5,40615,-1.372589457298261,-1.1713258366335433,0
3154,11/20/2012,157.5,157.5,155.0,155.5,32122,-1.5054614886939817,-1.238152967045631,0
3155,11/21/2012,155.5,157.5,155.5,157.0,55092,-1.4727491316542398,-1.285072199967353,0
3156,11/22/2012,158.0,159.0,156.5,159.0,71633,-1.2707921666612663,-1.2822161933061356,1
3157,11/23/2012,159.0,159.0,156.5,156.5,52514,-1.297512012701958,-1.2852753571853002,-1
3158,11/26/2012,157.0,159.0,156.5,158.5,67758,-1.1441157437856475,-1.2570434345053696,1
3159,11/27/2012,159.0,161.0,158.5,160.5,69756,-0.8513509662154775,-1.1759049408473912,0
3160,11/28/2012,159.5,161.5,159.5,160.5,31034,-0.6122748474215598,-1.063178922162225,0
3161,11/29/2012,161.5,162.5,160.0,162.5,54519,-0.25844284725630473,-0.9022317071810411,0
3162,11/30/2012,163.0,166.0,162.0,162.5,164465,0.021721173924504455,-0.717441130959932,0
3163,12/3/2012,163.0,165.0,162.5,164.5,53067,0.4005195247194706,-0.49384899982405145,0
3164,12/4/2012,166.0,166.0,162.5,164.0,31343,0.6528484944337833,-0.2645095009724845,0
3165,12/6/2012,165.0,169.5,164.5,169.0,126807,1.2419626616523374,0.03678493155247989,0
3166,12/7/2012,170.0,172.5,169.5,171.0,95089,1.8489100842691357,0.39920996209581106,0
3167,12/11/2012,172.0,178.0,171.5,175.5,134420,2.662342850316236,0.8518365397398961,0
3168,12/12/2012,176.0,176.5,172.5,174.0,58509,3.149649514879485,1.311399134767814,0
3169,12/13/2012,176.5,177.0,174.0,175.5,71607,3.6152071635842447,1.7721607405311004,0
3170,12/14/2012,174.5,176.5,173.5,175.5,59645,3.938761365121195,2.205480865449119,0
3171,12/17/2012,176.5,176.5,175.0,176.0,37055,4.187258117150208,2.601836315789337,0
3172,12/18/2012,177.0,177.0,173.5,176.0,53219,4.3342312634162,2.9483153053147095,0
3173,12/19/2012,176.5,178.5,176.0,178.5,55125,4.599418414896206,3.278535927231009,0
3174,12/20/2012,178.0,179.5,177.0,179.5,72612,4.834543181270618,3.5897373780389312,0
3175,12/21/2012,178.0,179.0,176.5,178.0,54523,4.844005112974003,3.840590925025946,0
3176,12/24/2012,177.5,178.0,176.0,176.5,31531,4.676557850200595,4.007784310060876,0
3177,12/25/2012,176.5,177.5,176.5,177.5,12915,4.571844948025415,4.120596437653783,0
3178,12/26/2012,177.5,178.5,176.5,177.5,10880,4.437704127825185,4.1840179756880636,0
3179,12/27/2012,177.5,179.5,176.5,179.5,31578,4.441580076354057,4.235530395821263,0
3180,12/28/2012,181.0,182.0,180.0,181.5,39285,4.553544650542165,4.299133246765443,0
3181,1/2/2013,183.5,186.0,183.0,184.5,31779,4.828690175612138,4.405044632534782,0
