,Date,Open,High,Low,Close,Volume,slowK,slowD,Signal
2881,10/12/2011,111.0,112.0,109.0,112.0,78101,97.60846560846561,92.21861647831827,1
2882,10/13/2011,114.5,114.5,109.5,109.5,79356,80.0646059593428,91.07501333371094,-1
2883,10/14/2011,109.0,113.0,108.0,113.0,71392,75.85964912280701,84.51090689687182,-1
2884,10/17/2011,113.5,114.5,112.0,114.5,73579,77.19298245614034,77.70574584609672,-1
2885,10/18/2011,111.0,111.0,108.5,110.5,85622,74.22402159244264,75.75888439046334,-1
2886,10/19/2011,110.5,110.5,105.0,105.0,99538,46.15384615384615,65.85695006747639,-1
2887,10/20/2011,104.0,104.0,99.25,100.5,95360,15.552753257671291,45.31020700132003,-1
2888,10/21/2011,100.5,106.0,99.75,102.0,142241,8.743169398907105,23.48325627014152,-1
2889,10/25/2011,105.0,110.0,105.0,109.5,107424,37.82118358330427,20.705702079960894,1
2890,10/26/2011,109.0,109.5,106.5,108.0,52161,61.014869072071725,35.85974068476104,1
2891,10/27/2011,111.0,115.0,111.0,113.0,113434,84.10446921085219,60.980173955409406,1
2892,10/28/2011,115.0,119.0,115.0,118.0,135337,86.62818662818661,77.24917497037018,1
2893,10/31/2011,117.0,119.0,116.5,117.5,75645,90.46416546416548,87.0656071010681,1
2894,11/1/2011,117.0,117.5,113.0,116.0,110862,86.6969696969697,87.92977392977394,-1
2895,11/2/2011,114.0,117.5,114.0,117.0,89164,80.09523809523809,85.7521244187911,-1
2896,11/3/2011,114.5,116.5,114.0,116.0,75225,67.0,77.93073593073593,-1
2897,11/4/2011,117.0,118.5,115.5,116.0,46795,58.333333333333336,68.4761904761905,-1
2898,11/7/2011,116.0,116.5,113.0,113.5,56495,36.36363636363637,53.89898989898992,-1
2899,11/8/2011,114.5,114.5,112.0,114.0,91720,29.953379953379955,41.55011655011656,-1
2900,11/9/2011,113.5,113.5,111.0,111.5,85653,15.508935508935508,27.27531727531728,-1
2901,11/10/2011,109.0,110.5,108.5,110.5,80429,19.145299145299145,21.535871535871546,-1
2902,11/11/2011,110.5,110.5,108.5,109.5,43543,13.055555555555557,15.903263403263415,-1
2903,11/14/2011,111.5,113.0,111.0,111.0,72724,24.72222222222223,18.97435897435899,1
2904,11/15/2011,111.0,112.0,109.0,110.0,82916,28.05555555555556,21.944444444444457,1
2905,11/16/2011,108.5,110.0,108.0,110.0,77863,37.22222222222223,30.000000000000014,1
2906,11/17/2011,109.0,109.5,108.0,108.0,48433,23.333333333333332,29.53703703703705,-1
2907,11/18/2011,108.0,108.0,105.5,106.0,62281,15.555555555555557,25.37037037037038,-1
2908,11/21/2011,105.0,106.0,103.5,103.5,84523,2.2222222222222245,13.703703703703715,-1
2909,11/22/2011,103.5,105.5,103.5,105.0,105705,9.914529914529917,9.230769230769242,1
2910,11/23/2011,104.0,105.0,103.5,104.5,28300,13.24786324786325,8.461538461538474,1
2911,11/24/2011,105.0,105.5,104.0,105.5,56959,28.062678062678064,17.07502374169042,1
2912,11/25/2011,104.5,104.5,102.0,102.0,91869,20.37037037037037,20.560303893637236,-1
2913,11/28/2011,103.0,105.5,102.5,105.0,117022,43.38624338624339,30.60643060643062,1
2914,11/29/2011,105.5,109.5,104.5,109.0,116440,59.68253968253968,41.146384479717824,1
2915,11/30/2011,109.0,109.0,107.5,108.5,64311,88.57142857142857,63.880070546737215,1
2916,12/1/2011,114.0,114.0,112.5,113.0,112046,90.55555555555554,79.6031746031746,1
2917,12/2/2011,113.5,114.5,112.0,114.0,54877,91.3888888888889,90.17195767195767,1
2918,12/6/2011,115.0,115.0,112.5,113.0,44534,89.48412698412699,90.47619047619048,-1
2919,12/7/2011,114.5,115.5,114.0,115.5,57196,92.26190476190477,91.04497354497356,1
2920,12/8/2011,114.5,115.0,113.0,114.5,56252,84.12698412698413,88.62433862433863,-1
2921,12/9/2011,112.5,113.0,111.0,112.5,43404,68.25396825396825,81.54761904761905,-1
2922,12/13/2011,113.5,114.0,112.0,113.5,37193,53.43915343915344,68.60670194003528,-1
2923,12/14/2011,114.0,114.0,112.0,112.0,22567,37.03703703703704,52.91005291005291,-1
2924,12/15/2011,110.0,112.0,110.0,112.0,56502,39.25925925925927,43.24514991181659,-1
2925,12/16/2011,112.0,114.0,112.0,113.5,49466,49.90740740740741,42.067901234567906,1
2926,12/19/2011,113.0,114.5,112.0,113.0,46027,64.72222222222223,51.296296296296305,1
2927,12/20/2011,114.0,115.5,114.0,115.0,66056,81.69191919191918,65.44051627384961,1
2928,12/21/2011,117.0,118.0,116.5,117.5,68717,83.77525252525253,76.72979797979798,1
2929,12/22/2011,117.5,118.0,115.0,117.0,57637,89.33080808080808,84.93265993265993,1
2930,12/23/2011,117.0,117.0,115.0,115.0,23326,75.69444444444446,82.93350168350169,-1
2931,12/26/2011,115.5,116.0,114.0,115.0,7466,52.77777777777779,72.60101010101012,-1
2932,12/27/2011,115.0,115.5,113.5,115.0,17799,36.111111111111114,54.86111111111112,-1
2933,12/28/2011,115.5,115.5,114.0,115.5,22961,34.25925925925926,41.04938271604939,-1
2934,12/29/2011,116.0,116.5,115.0,115.5,24262,44.97354497354498,38.44797178130512,1
2935,12/30/2011,116.0,116.5,115.0,116.5,18031,67.1957671957672,48.80952380952382,1
2936,1/4/2012,118.0,118.0,113.5,114.5,64488,59.7883597883598,57.31922398589066,1
2937,1/5/2012,112.5,113.0,110.0,111.0,109420,44.90740740740741,57.29717813051147,-1
2938,1/6/2012,110.5,112.5,110.5,111.5,61566,17.82407407407408,40.839947089947096,-1
2939,1/9/2012,109.5,112.0,109.0,112.0,90898,21.527777777777782,28.08641975308642,-1
2940,1/10/2012,112.5,113.0,111.0,112.5,51610,30.324074074074076,23.225308641975314,1
2941,1/11/2012,112.0,112.0,110.0,110.0,64564,32.40740740740741,28.08641975308642,1
2942,1/12/2012,111.0,112.0,110.5,112.0,52794,46.296296296296305,36.3425925925926,1
2943,1/13/2012,112.0,113.5,111.5,113.0,78554,62.96296296296297,47.22222222222223,1
2944,1/16/2012,112.5,113.0,111.0,112.0,40085,73.67724867724867,60.97883597883598,1
2945,1/17/2012,112.5,115.0,112.0,115.0,100881,82.01058201058201,72.88359788359789,1
2946,1/18/2012,115.5,117.0,115.0,116.5,63992,83.15018315018315,79.61267127933795,1
2947,1/19/2012,118.0,119.5,117.0,119.5,85324,97.43589743589745,87.53222086555421,1
2948,1/20/2012,118.5,120.0,118.5,119.5,66986,95.5840455840456,92.0567087233754,1
2949,1/23/2012,119.5,120.0,119.0,119.5,8262,96.06481481481482,96.36158594491928,-1
2950,1/24/2012,120.0,121.5,119.5,119.5,36752,85.80840455840456,92.48575498575498,-1
2951,1/25/2012,119.5,120.0,117.0,118.0,35036,61.734330484330485,81.2025166191833,-1
2952,1/26/2012,118.0,120.5,118.0,120.0,32152,52.706552706552706,66.74976258309592,-1
2953,1/27/2012,120.5,121.5,119.5,121.0,47031,59.25925925925926,57.90004748338081,1
2954,1/30/2012,120.0,120.5,118.0,119.0,47586,66.66666666666667,59.54415954415955,1
2955,1/31/2012,119.5,121.0,118.0,121.0,73096,74.07407407407408,66.66666666666667,1
2956,2/1/2012,121.5,122.5,120.0,121.0,41575,66.66666666666667,69.13580246913581,-1
2957,2/2/2012,122.5,125.5,122.0,124.5,97950,80.74074074074073,73.82716049382715,1
2958,2/3/2012,123.5,124.0,122.0,123.0,56560,73.33333333333333,73.58024691358024,-1
2959,2/6/2012,123.5,124.0,122.5,122.5,44599,71.1111111111111,75.06172839506172,-1
2960,2/7/2012,123.0,123.0,121.5,123.0,59646,60.404040404040394,68.28282828282828,-1
2961,2/8/2012,123.5,125.0,123.0,123.5,50617,54.848484848484844,62.12121212121212,-1
2962,2/9/2012,123.5,125.0,122.5,124.0,61263,58.65800865800866,57.970177970177964,1
2963,2/10/2012,124.5,126.0,124.0,125.5,51128,70.10582010582011,61.20410453743788,1
2964,2/13/2012,126.5,127.0,125.0,127.0,53142,86.77248677248679,71.84543851210519,1
2965,2/14/2012,126.5,130.5,126.5,130.0,130888,94.21296296296298,83.69708994708996,1
2966,2/15/2012,130.0,133.0,130.0,132.0,85751,94.7420634920635,91.90917107583776,1
2967,2/16/2012,132.5,132.5,129.0,129.5,55287,81.77910052910053,90.244708994709,-1
2968,2/17/2012,131.0,131.5,128.5,129.5,43785,69.27910052910053,81.93342151675485,-1
2969,2/20/2012,130.0,130.0,126.0,127.5,51983,46.26322751322751,65.77380952380953,-1
2970,2/21/2012,128.0,130.5,127.0,129.0,71048,40.17857142857142,51.90696649029982,-1
2971,2/22/2012,129.0,131.0,128.0,128.5,62843,34.24908424908425,40.230294396961064,-1
2972,2/23/2012,128.5,129.5,127.5,129.0,55326,45.28804528804528,39.90523365523365,1
2973,2/24/2012,129.5,129.5,127.0,129.0,65692,51.002331002331005,43.51315351315352,1
2974,2/27/2012,128.5,129.0,127.0,127.0,27943,38.18181818181818,44.82406482406483,-1
2975,2/28/2012,126.5,126.5,125.5,126.5,64826,26.060606060606062,38.41491841491842,-1
2976,2/29/2012,126.5,130.0,126.5,130.0,64927,39.3939393939394,34.54545454545455,1
2977,3/1/2012,130.5,131.0,129.5,130.0,57045,66.66666666666667,44.04040404040404,1
2978,3/2/2012,131.5,132.5,130.0,130.5,57237,84.41558441558442,63.492063492063494,1
2979,3/5/2012,130.5,130.5,127.5,128.0,47487,62.987012987012996,71.35642135642136,-1
2980,3/6/2012,128.0,130.5,127.5,130.0,75977,55.15873015873016,67.52044252044253,-1
2981,3/8/2012,132.0,137.0,131.5,136.0,141898,61.17376775271512,59.77317029948609,1
2982,3/9/2012,136.5,136.5,131.5,132.5,58699,66.81286549707602,61.0484544695071,1
2983,3/12/2012,133.0,133.0,131.0,131.0,44615,59.64912280701754,62.545252018936225,-1
2984,3/13/2012,132.0,133.0,130.0,132.5,67065,47.36842105263158,57.94346978557505,-1
2985,3/14/2012,135.0,136.0,134.0,136.0,73634,58.39598997493734,55.13784461152883,1
2986,3/15/2012,136.5,140.5,136.5,140.5,122278,79.4486215538847,61.73767752715121,1
2987,3/16/2012,142.0,143.5,139.0,143.5,98856,95.23809523809524,77.69423558897243,1
2988,3/19/2012,144.0,151.5,144.0,148.5,101472,95.34883720930232,90.01185133376076,1
2989,3/20/2012,146.5,153.0,146.5,150.5,119279,90.96287229702163,93.8499349148064,-1
2990,3/21/2012,151.0,153.5,147.5,152.5,116806,89.00208798329614,91.77126582987336,-1
2991,3/22/2012,150.5,152.5,147.0,147.5,81911,79.86014732571795,86.6083692020119,-1
2992,3/23/2012,147.0,147.0,143.5,145.5,107515,57.57944557133197,75.48056029344868,-1
2993,3/26/2012,146.0,146.0,141.5,141.5,85057,26.20689655172414,54.54882981625803,-1
2994,3/27/2012,144.5,148.0,144.5,148.0,69638,24.722222222222218,36.16952144842611,-1
2995,3/28/2012,146.5,148.0,145.5,146.0,44472,31.691919191919194,27.54034598862185,1
2996,3/29/2012,144.5,148.0,144.0,146.0,70861,54.76884226884226,37.06099456099456,1
2997,3/30/2012,147.0,147.5,143.0,143.5,45968,46.96969696969697,44.47681947681948,1
2998,4/2/2012,143.0,145.0,141.5,143.0,73277,41.02564102564102,47.58806008806008,-1
2999,4/3/2012,144.5,149.0,144.0,149.0,79453,51.28205128205128,46.42579642579642,1
3000,4/4/2012,147.5,149.0,146.5,147.5,38368,67.6923076923077,53.333333333333336,1
3001,4/5/2012,146.5,147.0,143.5,145.0,64697,75.55555555555556,64.84330484330485,1
3002,4/10/2012,143.0,143.5,140.0,141.5,87481,47.77777777777777,63.67521367521368,-1
3003,4/11/2012,140.0,141.5,139.0,140.0,85967,24.444444444444443,49.25925925925926,-1
3004,4/12/2012,140.0,143.5,140.0,143.5,49486,23.888888888888886,32.03703703703703,-1
3005,4/17/2012,145.0,145.0,138.0,139.5,108228,23.888888888888886,24.074074074074073,-1
3006,4/18/2012,141.5,143.0,140.0,140.5,44772,32.46031746031746,26.746031746031747,1
3007,4/19/2012,143.5,148.5,143.5,147.0,120093,46.031746031746025,34.12698412698413,1
3008,4/20/2012,146.5,148.0,145.0,147.0,56522,69.04761904761905,49.17989417989418,1
3009,4/23/2012,147.0,148.5,146.0,147.0,54335,85.71428571428571,66.93121693121692,1
3010,4/24/2012,148.0,148.0,146.0,146.5,49213,82.6330532212885,79.13165266106442,1
3011,4/25/2012,146.0,146.5,144.0,144.5,35125,60.7282913165266,76.35854341736693,-1
3012,4/26/2012,145.0,148.0,144.5,146.5,37758,50.675381263616565,64.67890860047723,-1
3013,4/27/2012,147.0,148.0,146.0,148.0,32211,54.81481481481482,55.40616246498599,-1
3014,4/30/2012,149.5,155.5,149.5,155.0,91401,80.03220611916264,61.84080073253134,1
3015,5/2/2012,156.0,156.0,153.0,153.5,70186,87.90257648953302,74.24986580783683,1
3016,5/3/2012,154.0,154.0,150.5,153.0,45865,82.91062801932367,83.61513687600645,-1
3017,5/4/2012,153.5,154.5,151.0,152.5,64697,72.69323671497584,81.1688137412775,-1
3018,5/8/2012,151.0,152.5,150.0,152.5,88499,61.68896321070233,72.43094264833395,-1
3019,5/9/2012,151.0,151.5,149.0,150.5,65636,44.19413919413919,59.52544637327245,-1
3020,5/10/2012,149.0,149.5,145.5,147.0,116253,28.083028083028083,44.65537682928987,-1
3021,5/11/2012,146.0,146.5,143.5,144.5,85557,15.728715728715727,29.335294335294336,-1
3022,5/14/2012,144.5,146.5,140.5,141.5,89549,11.363636363636362,18.39179339179339,-1
3023,5/15/2012,142.0,146.0,141.0,146.0,76536,22.474747474747474,16.52236652236652,1
3024,5/16/2012,143.0,143.5,140.5,143.5,92400,30.555555555555554,21.464646464646464,1
3025,5/17/2012,143.5,146.0,142.5,145.0,122464,52.77777777777777,35.26936026936027,1
3026,5/18/2012,142.0,143.0,140.5,142.0,86728,44.444444444444436,42.59259259259259,1
3027,5/21/2012,142.5,142.5,139.0,139.0,98551,33.333333333333336,43.51851851851851,-1
3028,5/22/2012,140.5,140.5,137.0,137.5,83489,10.185185185185185,29.320987654320987,-1
3029,5/23/2012,136.0,137.5,134.0,135.5,62001,6.018518518518519,16.512345679012345,-1
3030,5/24/2012,134.5,138.5,132.0,138.5,118337,25.715488215488218,13.973063973063974,1
3031,5/25/2012,136.5,140.0,136.0,139.5,45290,47.67316017316017,26.469055635722302,1
3032,5/28/2012,137.0,139.0,135.0,139.0,93992,70.95747389865038,48.11537409576626,1
3033,5/29/2012,137.5,142.0,137.5,141.0,57764,81.26050420168066,66.63037942449706,1
3034,5/30/2012,140.0,141.5,138.5,139.0,31978,80.78431372549018,77.66743060860706,1
3035,5/31/2012,137.5,140.5,135.5,140.5,128301,79.52380952380953,80.52287581699345,-1
3036,6/1/2012,140.0,140.0,135.5,135.5,57464,51.9047619047619,70.7376283846872,-1
3037,6/5/2012,137.5,138.0,132.0,132.0,85199,28.57142857142857,53.333333333333336,-1
3038,6/6/2012,133.5,137.5,133.0,135.0,57804,12.907268170426065,31.12781954887218,-1
3039,6/7/2012,136.5,138.0,135.0,135.5,64314,24.251805985552114,21.910167575802248,1
3040,6/8/2012,134.0,135.0,132.5,134.5,105398,34.66847265221878,23.942515602732318,1
3041,6/11/2012,137.0,138.5,136.5,138.0,142747,54.91138763197586,37.943888756582254,1
3042,6/12/2012,136.5,139.5,136.0,139.0,122706,72.13827838827838,53.90604622415767,1
3043,6/13/2012,139.0,141.0,137.5,139.0,103614,87.2118078000431,71.42049127343245,1
3044,6/14/2012,137.5,141.0,137.0,139.5,87518,83.89355742296918,81.0812145370969,1
3045,6/15/2012,142.0,144.0,140.5,143.5,126565,84.19117647058823,85.09884723120017,-1
3046,6/18/2012,144.5,145.5,141.5,141.5,99509,77.99922600619195,82.02798663324978,-1
3047,6/19/2012,142.0,144.5,142.0,144.0,64360,77.99922600619195,80.06320949432404,-1
3048,6/20/2012,144.0,145.5,143.0,145.0,49191,78.1217750257998,78.04007567939456,1
3049,6/21/2012,143.5,144.0,141.5,142.0,58883,68.8235294117647,74.98151014791881,-1
3050,6/22/2012,140.5,142.5,140.0,142.0,108168,53.49376114081996,66.81302185946149,-1
3051,6/25/2012,142.0,143.5,141.5,142.0,39213,34.24242424242424,52.18657159833629,-1
3052,6/26/2012,141.5,141.5,140.0,141.0,79247,30.303030303030308,39.346405228758165,-1
3053,6/27/2012,142.5,147.0,142.0,145.5,202837,44.37229437229437,36.3059163059163,1
3054,6/28/2012,145.5,146.5,143.0,145.5,94524,58.44155844155844,44.37229437229437,1
3055,6/29/2012,147.0,149.0,146.5,147.0,72281,78.30687830687832,60.3735770402437,1
3056,7/2/2012,149.0,150.0,148.0,149.0,54908,82.11640211640213,72.95494628827963,1
3057,7/3/2012,150.0,152.5,149.5,152.0,119581,87.67195767195767,82.6984126984127,1
3058,7/4/2012,152.5,152.5,150.0,150.5,57949,88.06182121971597,85.95006033602526,1
3059,7/5/2012,151.0,152.5,150.0,152.5,52353,91.3951545530493,89.04297781490764,1
3060,7/6/2012,152.5,153.0,150.0,152.0,52744,86.3157894736842,88.59092174881648,-1
3061,7/9/2012,150.5,151.0,148.5,149.0,33223,63.70370370370372,80.47154924347907,-1
3062,7/10/2012,149.0,152.0,148.5,152.0,39001,56.296296296296305,68.77192982456141,-1
3063,7/11/2012,151.5,153.0,151.0,152.0,34896,55.555555555555564,58.518518518518526,-1
3064,7/12/2012,151.5,151.5,149.5,150.5,44515,66.66666666666667,59.50617283950618,1
3065,7/13/2012,150.5,156.0,150.5,155.5,80339,71.85185185185186,64.69135802469135,1
3066,7/16/2012,156.0,158.0,155.0,156.5,46942,73.99610136452242,70.83820662768032,1
3067,7/17/2012,158.0,158.0,156.5,157.5,23035,90.55383556931544,78.80059626189656,1
3068,7/18/2012,157.5,159.0,157.0,158.5,34288,91.02167182662538,85.19053625348774,1
3069,7/19/2012,159.5,159.5,152.5,152.5,53522,70.3589037954363,83.97813706379237,-1
3070,7/20/2012,153.0,153.5,150.5,150.5,39243,38.98635477582846,66.78897679929672,-1
3071,7/23/2012,148.5,149.5,147.0,147.0,72189,7.407407407407412,38.917555326224054,-1
3072,7/24/2012,147.0,151.0,147.0,149.0,62088,5.333333333333338,17.242365172189732,-1
3073,7/25/2012,150.0,153.0,149.0,152.5,63636,20.000000000000004,10.91358024691358,1
3074,7/26/2012,152.5,153.0,149.5,150.0,33216,35.38461538461539,20.23931623931624,1
3075,7/27/2012,154.0,154.0,151.5,153.0,96335,58.62271062271063,38.002442002442,1
3076,7/30/2012,153.5,158.0,153.0,158.0,76297,77.2893772893773,57.0989010989011,1
3077,7/31/2012,158.5,161.0,158.5,160.5,85307,93.84920634920634,76.58709808709808,1
3078,8/1/2012,160.0,160.5,157.5,159.5,58269,94.2632850241546,88.46728955424608,1
3079,8/3/2012,158.0,158.5,154.5,157.0,53632,80.22819730485635,89.44689622607241,-1
3080,8/6/2012,158.5,158.5,156.0,157.5,43818,67.03375286041191,80.50841172980762,-1
3081,8/7/2012,157.5,158.0,156.0,156.5,25645,48.30465587044535,65.1888686785712,-1
3082,8/8/2012,157.5,158.5,156.5,157.0,58315,42.895299145299155,52.74456929205213,-1
3083,8/9/2012,158.0,159.0,157.0,158.5,46860,53.77492877492879,48.32496126355775,1
3084,8/10/2012,159.0,159.5,157.0,158.5,27278,67.32804232804234,54.66609008275676,1
3085,8/14/2012,161.0,161.0,158.5,159.5,81386,76.77248677248679,65.95848595848597,1
3086,8/15/2012,158.5,159.5,157.5,159.0,40405,65.66137566137566,69.92063492063492,-1
3087,8/16/2012,159.0,159.0,157.0,157.5,28957,46.01851851851853,62.81746031746032,-1
3088,8/17/2012,158.0,158.0,153.0,154.0,116772,26.851851851851862,46.17724867724868,-1
3089,8/20/2012,153.5,155.0,152.0,154.0,46729,15.74074074074075,29.537037037037038,-1
3090,8/21/2012,153.5,155.5,153.5,154.5,62919,22.68518518518519,21.759259259259256,1
3091,8/22/2012,154.0,154.0,152.5,153.5,72236,25.66137566137567,21.36243386243386,1
3092,8/23/2012,154.0,155.0,153.0,154.0,34935,29.365079365079367,25.903880070546734,1
3093,8/24/2012,153.5,154.5,152.5,153.5,22806,32.539682539682545,29.18871252204585,1
3094,8/27/2012,153.0,155.0,153.0,154.0,15174,42.06349206349207,34.65608465608465,1
3095,8/28/2012,154.0,155.5,153.5,153.5,29201,42.06349206349207,38.888888888888886,1
3096,8/29/2012,154.0,154.5,151.0,151.0,32912,27.777777777777782,37.3015873015873,-1
3097,8/30/2012,150.0,150.5,147.0,147.5,72147,13.071895424836606,27.637721755368805,-1
3098,8/31/2012,148.0,150.0,147.5,150.0,69030,13.72549019607844,18.1917211328976,-1
3099,9/3/2012,150.0,152.0,149.5,151.0,45412,29.41176470588236,18.73638344226579,1
3100,9/4/2012,152.0,152.0,150.0,151.0,32147,45.22875816993465,29.455337690631808,1
3101,9/5/2012,150.5,152.5,150.5,151.0,39382,57.70647653000594,44.115666468607635,1
3102,9/6/2012,153.0,154.0,152.5,153.5,46713,72.7894327894328,58.57488916312445,1
3103,9/7/2012,154.5,155.0,153.0,154.0,43787,82.28438228438229,70.92676386794032,1
3104,9/10/2012,155.0,157.0,154.5,155.5,77862,84.23243423243424,79.76874976874977,1
3105,9/11/2012,155.0,155.0,153.0,154.0,25275,71.41192141192143,79.3095793095793,-1
3106,9/12/2012,155.0,157.5,155.0,157.0,84406,74.13919413919415,76.5945165945166,-1
3107,9/13/2012,157.5,157.5,156.0,157.0,20063,77.57834757834759,74.37648770982103,1
3108,9/14/2012,159.0,162.5,159.0,161.5,123100,89.4541910331384,80.39057758356002,1
3109,9/17/2012,162.5,163.5,161.0,162.0,46776,88.02561960456698,85.01938607201764,1
3110,9/18/2012,161.5,161.5,159.5,160.0,24387,78.00383311219225,85.16121458329918,-1
3111,9/19/2012,160.0,162.5,160.0,162.5,24809,77.06816059757237,81.03253777144386,-1
3112,9/20/2012,163.0,163.0,160.0,162.5,26666,74.42265795206974,76.49821722061144,-1
3113,9/21/2012,164.0,165.0,163.0,164.0,30445,82.0875420875421,77.85945354572806,1
3114,9/24/2012,163.0,166.5,162.0,165.5,43496,81.77008177008179,79.42676060323119,1
3115,9/25/2012,164.5,167.5,164.5,166.5,25767,84.73304473304475,82.86355619688953,1
3116,9/26/2012,164.5,165.5,164.0,165.0,40441,79.68253968253968,82.0618887285554,-1
3117,9/27/2012,165.0,166.5,164.0,166.0,44031,75.35353535353538,79.92303992303992,-1
3118,9/28/2012,170.5,172.0,168.5,168.5,73539,68.13131313131315,74.3891293891294,-1
3119,10/1/2012,166.5,170.0,166.0,168.5,27366,64.65909090909092,69.38131313131314,-1
3120,10/2/2012,169.5,170.5,168.0,169.5,20976,63.33333333333334,65.37457912457913,-1
3121,10/3/2012,171.0,171.0,169.5,170.0,23439,66.66666666666667,64.88636363636363,1
3122,10/4/2012,170.5,172.0,170.0,171.0,47910,75.69444444444446,68.5648148148148,1
3123,10/5/2012,171.0,171.0,170.0,170.5,19008,77.77777777777779,73.37962962962963,1
3124,10/8/2012,168.0,168.5,164.0,165.5,50399,59.02777777777779,70.83333333333333,-1
3125,10/9/2012,166.0,168.0,164.0,165.0,42209,35.41666666666668,57.40740740740741,-1
3126,10/10/2012,163.0,166.5,163.0,166.5,26781,23.379629629629637,39.27469135802469,-1
3127,10/11/2012,166.0,170.0,165.0,169.5,38947,44.21296296296297,34.33641975308641,1
3128,10/12/2012,169.0,170.0,167.5,168.5,23167,66.2367724867725,44.609788359788354,1
3129,10/15/2012,167.5,168.0,165.5,166.0,20896,67.55952380952381,59.33641975308641,1
3130,10/16/2012,166.5,167.0,165.0,165.5,23173,52.38095238095239,62.05908289241622,-1
3131,10/17/2012,163.0,165.5,163.0,165.0,112087,35.71428571428572,51.88492063492063,-1
3132,10/18/2012,163.5,164.0,159.5,161.0,126431,26.190476190476193,38.095238095238095,-1
3133,10/19/2012,161.5,163.5,161.0,161.0,131149,20.168067226890766,27.357609710550886,-1
3134,10/22/2012,161.0,162.0,160.5,161.5,53861,19.533146591970134,21.96389666977902,-1
3135,10/24/2012,160.0,160.5,157.0,158.0,77707,18.692810457516348,19.46467475879241,-1
3136,10/25/2012,157.5,160.0,156.5,160.0,66077,28.366013071895434,22.197323373793964,1
3137,10/26/2012,159.0,160.0,157.0,158.5,54701,29.000933706816067,25.353252412075943,1
3138,10/29/2012,158.0,159.0,157.0,158.0,25791,34.170274170274176,30.512406982995216,1
3139,10/30/2012,157.5,160.5,157.5,160.5,33169,51.948051948051955,38.373086608380724,1
3140,10/31/2012,160.5,162.0,159.5,161.0,41974,69.6969696969697,51.93843193843194,1
3141,11/1/2012,159.5,162.5,159.5,160.5,65969,81.81818181818183,67.82106782106781,1
3142,11/2/2012,162.0,162.0,160.5,162.0,47728,78.7878787878788,76.76767676767678,1
3143,11/5/2012,162.0,162.0,158.0,160.0,44514,68.18181818181819,76.26262626262627,-1
3144,11/6/2012,158.0,159.0,156.5,157.5,76175,52.52525252525253,66.4983164983165,-1
3145,11/7/2012,158.0,159.0,157.0,157.5,81740,27.777777777777786,49.49494949494949,-1
3146,11/8/2012,157.0,159.5,156.0,159.0,67629,27.777777777777786,36.02693602693603,-1
3147,11/9/2012,158.5,160.5,158.5,160.0,51302,44.44444444444445,33.333333333333336,1
3148,11/12/2012,161.0,161.0,158.5,159.5,45812,62.22222222222223,44.81481481481481,1
3149,11/13/2012,159.0,159.0,157.0,157.5,32563,55.555555555555564,54.074074074074076,1
3150,11/14/2012,158.0,159.0,155.5,157.0,46450,42.42424242424243,53.40067340067339,-1
3151,11/15/2012,155.5,159.0,155.5,158.5,59913,37.27272727272728,45.08417508417508,-1
3152,11/16/2012,158.5,159.0,156.0,157.5,53059,39.393939393939405,39.696969696969695,-1
3153,11/19/2012,156.5,157.5,155.5,156.5,40615,39.82683982683984,38.83116883116883,1
3154,11/20/2012,157.5,157.5,155.0,155.5,32122,25.811688311688318,35.01082251082251,-1
3155,11/21/2012,155.5,157.5,155.5,157.0,55092,30.357142857142865,31.998556998556996,-1
3156,11/22/2012,158.0,159.0,156.5,159.0,71633,54.16666666666668,36.778499278499275,1
3157,11/23/2012,159.0,159.0,156.5,156.5,52514,62.50000000000001,49.007936507936506,1
3158,11/26/2012,157.0,159.0,156.5,158.5,67758,75.00000000000001,63.88888888888889,1
3159,11/27/2012,159.0,161.0,158.5,160.5,69756,71.96969696969698,69.82323232323233,1
3160,11/28/2012,159.5,161.5,159.5,160.5,31034,86.13636363636364,77.70202020202021,1
3161,11/29/2012,161.5,162.5,160.0,162.5,54519,90.30303030303031,82.8030303030303,1
3162,11/30/2012,163.0,166.0,162.0,162.5,164465,81.05263157894738,85.83067517278045,-1
3163,12/3/2012,163.0,165.0,162.5,164.5,53067,81.05263157894738,84.13609782030835,-1
3164,12/4/2012,166.0,166.0,162.5,164.0,31343,70.79622132253712,77.63382816014395,-1
3165,12/6/2012,165.0,169.5,164.5,169.0,126807,81.3225371120108,77.72379667116509,1
3166,12/7/2012,170.0,172.5,169.5,171.0,95089,83.2272990167727,78.44868581710686,1
3167,12/11/2012,172.0,178.0,171.5,175.5,134420,88.10736518716146,84.21906710531498,1
3168,12/12/2012,176.0,176.5,172.5,174.0,58509,81.25960061443932,84.19808827279115,-1
3169,12/13/2012,176.5,177.0,174.0,175.5,71607,79.84866587017125,83.071877223924,-1
3170,12/14/2012,174.5,176.5,173.5,175.5,59645,75.42108838756532,78.84311829072529,-1
3171,12/17/2012,176.5,176.5,175.0,176.0,37055,73.76682866878946,76.34552764217534,-1
3172,12/18/2012,177.0,177.0,173.5,176.0,53219,72.53226076755489,73.90672594130321,-1
3173,12/19/2012,176.5,178.5,176.0,178.5,55125,82.33618233618235,76.21175725750889,1
3174,12/20/2012,178.0,179.5,177.0,179.5,72612,92.59259259259261,82.4870118987766,1
